Country Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Qatar	32000000	40000000	37000000	40000000	50000000	70000000	70000000	90000000	43000000	53000000	64000000	109000000	141000000	195000000	271000000	413000000	817000000	1225000000	1185000000	1424000000	1423000000	1518000000	1947000000	1456000000	1162000000	1139000000	1099000000	1161000000	1267000000	1326000000	1695000000	1720000000	2015000000	1891000000	1927000000	3398000000	2868000000	3322000000	3409000000	2500000000	3252000000	3758000000	4052000000	4897000000	6005000000	10061000000	16440000000	23429000000	27900000000	24922000000	23240000000	22328000000	30787000000	27034000000	30448000000	32610000000	32058000000	30885000000	34298000000
Romania	700000000	880000000	1016000000	1104000000	1262000000	1163000000	1310000000	1670000000	1738000000	1880000000	2117000000	2278000000	2827000000	3738000000	5555000000	5769000000	6583000000	7579000000	9638000000	11789000000	13200000000	10980000000	8320000000	7640000000	7560000000	8400000000	8080000000	8310000000	7640000000	8435000000	7600000000	5793000000	6260000000	6522000000	7109000000	10278000000	11435000000	11280000000	11821000000	10417000000	13148000000	15568000000	17854000000	23983000000	32691000000	40518000000	51160000000	70314000000	84053000000	54324000000	62109000000	76480000000	70207000000	73481000000	77748000000	69824000000	74560000000	85485000000	97777000000
Russia																																	40737000000	36135000000	50452000000	62603000000	68092000000	71983000000	58015000000	39537000000	44862000000	53764000000	60966000000	76070000000	97382000000	1.25434E+11	1.64281E+11	2.23486E+11	2.91861E+11	1.91803E+11	2.48634E+11	3.23831E+11	3.35446E+11	3.41269E+11	3.07877E+11	1.93019E+11	1.91493E+11	2.38126E+11	2.49055E+11
Rwanda	14000000	12000000	11000000	12000000	12000000	18000000	21000000	20000000	22000000	24000000	29000000	33000000	35000000	34000000	58000000	99000000	106000000	123000000	188000000	192000000	243000000	283000000	286000000	279000000	278000000	298000000	349000000	352000000	370000000	333000000	288000000	306000000	288000000	332000000	236000000	236000000	258000000	297000000	285000000	253000000	211000000	281000000	248000000	259000000	284000000	471000000	591000000	771000000	1174000000	1308000000	1431000000	2039000000	2300000000	2302000000	2470000000	2382000000	2481000000	2365000000	2588000000
Saudi Arabia	234000000	261000000	308000000	320000000	394000000	506000000	592000000	574000000	553000000	735000000	693000000	808000000	1136000000	1972000000	2860000000	4213000000	8695000000	14656000000	20422000000	24462000000	30166000000	35269000000	40644000000	39197000000	33696000000	23622000000	19112000000	20083000000	21784000000	21154000000	24069000000	29079000000	33698000000	28198000000	23338000000	28091000000	27744000000	28732000000	30013000000	28011000000	30238000000	31223000000	32293000000	41704000000	47376000000	59459000000	69800000000	90214000000	1.15134E+11	95552000000	1.06863E+11	1.31586E+11	1.55593E+11	1.68155E+11	1.73834E+11	1.74675E+11	1.4017E+11	1.34519E+11	1.35016E+11
Sudan	183000000	238000000	257000000	285000000	274000000	208000000	222000000	214000000	258000000	257000000	288000000	331000000	320000000	436000000	642000000	887000000	980000000	1081000000	1194000000	1109000000	1576000000	1553000000	1282000000	1354000000	1147000000	771000000	961000000	871000000	1060000000	1335000000	619000000	890000000	821000000	945000000	1227000000	1219000000	1548000000	1580000000	1915000000	1415000000	1553000000	1958000000	2446000000	2882000000	4075000000	6757000000	8074000000	8775000000	9352000000	9691000000	10045000000	9236000000	9230000000	9918000000	9211000000	9509000000	8311000000	9134000000	7850000000
Senegal	172000000	163000000	162000000	171000000	177000000	163000000	160000000	165000000	186000000	194000000	194000000	219000000	280000000	361000000	498000000	583000000	636000000	764000000	755000000	931000000	1052000000	1076000000	992000000	1025000000	981000000	826000000	961000000	1024000000	1080000000	1221000000	1219000000	1173000000	1034000000	1087000000	1022000000	1412000000	1436000000	1335000000	1455000000	1564000000	1519000000	1730000000	1958000000	2391000000	2839000000	3498000000	3671000000	4871000000	6528000000	4713000000	4782000000	5909000000	6434000000	6552000000	6555000000	5595000000	5478000000	6729000000	7805000000
Singapore	1333000000	1295000000	1319000000	1398000000	1137000000	1243000000	1328000000	1439000000	1660000000	2039000000	2461000000	2838000000	3395000000	5127000000	8380000000	8133000000	9071000000	10471000000	13061000000	17643000000	24007000000	27572000000	28167000000	28158000000	28667000000	26285000000	25511000000	32559000000	43864000000	49656000000	60899000000	66293000000	72171000000	85234000000	1.0267E+11	1.24507E+11	1.31338E+11	1.32437E+11	1.01732E+11	1.1106E+11	1.34545E+11	1.16E+11	1.16441E+11	1.36218E+11	1.73599E+11	2.00047E+11	2.3871E+11	2.63155E+11	3.1978E+11	2.45785E+11	3.10791E+11	3.6577E+11	3.79723E+11	3.73016E+11	3.66247E+11	2.96745E+11	2.91908E+11	3.27689E+11	3.70635E+11
Solomon Islands	5000000	5000000	6000000	6000000	7000000	8000000	11000000	11000000	12000000	11000000	13000000	15000000	17000000	18000000	27000000	33000000	30000000	33000000	42000000	70000000	89000000	91000000	71000000	74000000	79000000	83000000	72000000	81000000	98000000	114000000	91000000	112000000	112000000	137000000	139000000	154000000	151000000	158000000	128000000	110000000	92000000	90000000	67000000	94000000	121000000	185000000	217000000	294000000	328000000	268000000	404000000	469000000	486000000	537000000	499000000	466000000	454000000	572000000	585000000
Sierra Leone	74000000	91000000	85000000	84000000	99000000	108000000	100000000	90000000	90000000	112000000	116000000	113000000	119000000	155000000	222000000	185000000	153000000	181000000	279000000	316000000	427000000	328000000	298000000	160000000	157000000	151000000	132000000	137000000	156000000	183000000	149000000	163000000	146000000	147000000	150000000	133000000	211000000	93000000	95000000	81000000	149000000	182000000	264000000	303000000	286000000	345000000	389000000	445000000	534000000	520000000	770000000	1717000000	1604000000	1780000000	1568000000	1530000000	1068000000	1301000000	1429000000
El Salvador	123000000	109000000	125000000	152000000	191000000	201000000	221000000	224000000	214000000	208000000	214000000	249000000	272000000	377000000	562000000	614000000	735000000	929000000	1028000000	1037000000	966000000	986000000	857000000	891000000	977000000	961000000	935000000	994000000	1007000000	1161000000	1263000000	1516000000	1855000000	2145000000	2547000000	3329000000	3223000000	3739000000	3962000000	4095000000	4947000000	5027000000	5184000000	5754000000	6329000000	6690000000	7663000000	8821000000	9818000000	7325000000	8416000000	9965000000	10258000000	10772000000	10514000000	10293000000	9826000000	10572000000	11830000000
San Marino
Somalia
Serbia																																															13172000000	19164000000	24331000000	16047000000	16735000000	19862000000	18925000000	20543000000	20601000000	17876000000	18900000000	21947000000	25882000000
South Sudan
Sao Tome and Principe	5000000	5000000	5000000	5000000	5000000	5000000	6000000	5000000	6000000	8000000	9000000	8000000	8000000	10000000	10000000	11000000	9000000	14000000	18000000	20000000	19000000	17000000	15000000	10000000	12000000	10000000	17000000	14000000	14000000	18000000	21000000	31000000	29000000	32000000	30000000	29000000	22000000	16000000	17000000	38000000	30000000	28000000	31000000	41000000	41000000	50000000	71000000	79000000	114000000	103000000	112000000	134000000	131000000	152000000	170000000	142000000	139000000	147000000	153000000
Suriname	54000000	54000000	55000000	58000000	81000000	93000000	90000000	103000000	100000000	111000000	115000000	126000000	145000000	158000000	230000000	262000000	294000000	398000000	382000000	411000000	504000000	568000000	514000000	472000000	346000000	299000000	327000000	294000000	351000000	443000000	472000000	509000000	542000000	525000000	423000000	585000000	501000000	658000000	552000000	486000000	526000000	461000000	492000000	704000000	742000000	1050000000	1013000000	1044000000	1304000000	1390000000	1398000000	1638000000	1994000000	2174000000	1982000000	2028000000	1252000000	1363000000	1700000000
Slovak Republic																																		6325000000	6610000000	8770000000	11125000000	11725000000	13078000000	11318000000	12760000000	14760000000	16564000000	22523000000	29862000000	34649000000	44986000000	60616000000	73912000000	55650000000	65026000000	79842000000	77398000000	81735000000	81903000000	73361000000	75488000000	83304000000	94035000000
Slovenia																																	6142000000	6529000000	7304000000	9492000000	9423000000	9357000000	10110000000	10102000000	10147000000	10160000000	10944000000	13845000000	17759000000	20337000000	24141000000	31559000000	37034000000	26507000000	30094000000	35531000000	32035000000	33373000000	33934000000	29815000000	30537000000	36078000000	42233000000
Sweden	2901000000	2929000000	3123000000	3393000000	3856000000	4377000000	4582000000	4701000000	5126000000	5909000000	7007000000	7067000000	8110000000	10907000000	16683000000	17450000000	19628000000	20137000000	20589000000	28735000000	33438000000	28840000000	27585000000	26098000000	26426000000	28548000000	32693000000	40706000000	45627000000	48975000000	54264000000	49990000000	50017000000	42713000000	55458000000	65036000000	66930000000	65596000000	68403000000	68580000000	72880000000	63200000000	66955000000	83540000000	1.00433E+11	1.11697E+11	1.27547E+11	1.53226E+11	1.68503E+11	1.19876E+11	1.48946E+11	1.77026E+11	1.64436E+11	1.60609E+11	1.62211E+11	1.38398E+11	1.41021E+11	1.54018E+11	1.70115E+11
Eswatini	17000000	20000000	22000000	26000000	27000000	37000000	34000000	49000000	48000000	50000000	60000000	67000000	69000000	96000000	138000000	178000000	200000000	182000000	311000000	435000000	623000000	594000000	526000000	551000000	447000000	324000000	352000000	435000000	516000000	583000000	663000000	718000000	866000000	873000000	927000000	1008000000	1062000000	1066000000	1083000000	1068000000	1046000000	1129000000	955000000	1519000000	1925000000	1890000000	1910000000	1840000000	1580000000	1780000000	1960000000	1950000000	1848000000	1693000000	1690000000	1412000000	1476000000	1665000000	1883000000
Sint Maarten (Dutch part)																																																				733631284.9	767922000	924782000	1012936000	857017000	856235000
Seychelles	2000000	2000000	2000000	2000000	2000000	2000000	4000000	5000000	6000000	7000000	10000000	15000000	21000000	25000000	28000000	32000000	39000000	46000000	58000000	85000000	99000000	93000000	98000000	88000000	88000000	99000000	106000000	113000000	159000000	165000000	186000000	172000000	192000000	238000000	206000000	233000000	379000000	340000000	384000000	434000000	342000000	476000000	420000000	412000000	497000000	675000000	757000000	859000000	1087000000	794000000	984000000	1049000000	1071000000	1082000000	1144000000	991000000	1040000000	1302000000	1284000000
Syrian Arab Republic	239000000	199000000	231000000	235000000	236000000	213000000	289000000	265000000	313000000	370000000	360000000	439000000	540000000	613000000	1227000000	1685000000	2383000000	2702000000	2459000000	3329000000	4124000000	5173000000	4028000000	4542000000	4116000000	3967000000	2728000000	2470000000	2216000000	2084000000	2400000000	2767000000	3490000000	4139000000	5467000000	4709000000	5380000000	4028000000	3895000000	3832000000	3815000000	4752000000	4488000000	5111000000	8411000000	10862000000	11488000000	14655000000	18105000000	15443000000	17562000000	20864000000	7300000000	5800000000	6700000000	5000000000	4500000000	5800000000	5600000000
Turks and Caicos Islands																																																							406246715
Chad	25000000	25000000	29000000	29000000	35000000	31000000	32000000	59000000	54000000	54000000	62000000	62000000	62000000	82000000	87000000	133000000	116000000	189000000	217000000	85000000	74000000	108000000	109000000	157000000	181000000	166000000	212000000	226000000	228000000	240000000	285000000	249000000	243000000	200000000	177000000	365000000	332000000	334000000	356000000	316000000	317000000	679000000	1646000000	790000000	953000000	950000000	1350000000	1800000000	2000000000	2000000000	2400000000	3300000000	2800000000	3000000000	4400000000	3700000000	2500000000	2700000000	3000000000
Togo	26000000	26000000	27000000	29000000	42000000	45000000	47000000	45000000	47000000	56000000	65000000	70000000	85000000	101000000	119000000	174000000	185000000	284000000	450000000	519000000	551000000	434000000	393000000	282000000	271000000	288000000	312000000	424000000	487000000	472000000	581000000	443000000	394000000	179000000	222000000	594000000	664000000	645000000	588000000	597000000	562000000	553000000	591000000	775000000	880000000	1060000000	1085000000	1237000000	1509000000	1509000000	1683000000	2187000000	2380000000	2769000000	2526000000	2336000000	2261000000	1956000000	2095000000
Thailand	454000000	489000000	551000000	614000000	685000000	742000000	890000000	1067000000	1159000000	1248000000	1299000000	1288000000	1484000000	2049000000	3143000000	3280000000	3572000000	4617000000	5356000000	7158000000	9214000000	9955000000	8548000000	10287000000	10398000000	9242000000	9178000000	13000000000	20285000000	25770000000	33045000000	37569000000	40686000000	46077000000	54459000000	70786000000	72332000000	62854000000	42971000000	50350000000	61923000000	61962000000	64645000000	75824000000	94410000000	1.18178E+11	1.28773E+11	1.39966E+11	1.79225E+11	1.33709E+11	1.82921E+11	2.28787E+11	2.49115E+11	2.50407E+11	2.27749E+11	2.02653E+11	1.94198E+11	2.21519E+11	2.4966E+11
Tajikistan																																	132000000	463000000	545000000	810000000	670000000	750000000	710000000	663000000	675000000	688000000	721000000	881000000	1191000000	1330000000	1723000000	2455000000	3273000000	2570000000	2657000000	3206000000	3778000000	4151000000	4297000000	3436000000	3031000000	2775000000	2447000000
Turkmenistan																																	543000000	501000000	1470000000	1365000000	1315000000	1230000000	980000000	1478000000	1786000000	2250000000	2120000000	2512000000	3320000000	2947000000	2560000000	3619000000	5600000000	6800000000	5700000000	7600000000	9900000000	10000000000	10000000000	7000000000	4994000000	4571000000	2500000000
Timor-Leste																																												130000000	146000000	109000000	101000000	183000000	269000000	295000000	246000000	319000000	664000000	843000000	858000000	578000000	547000000	554000000	565000000
Tonga	4000000	3000000	3000000	3000000	4000000	4000000	5000000	6000000	6000000	6000000	6000000	7000000	9000000	11000000	17000000	17000000	14000000	20000000	26000000	29000000	38000000	40000000	42000000	38000000	41000000	41000000	41000000	48000000	56000000	54000000	62000000	59000000	63000000	61000000	69000000	77000000	75000000	73000000	69000000	73000000	69000000	73000000	89000000	94000000	105000000	121000000	116000000	143000000	168000000	145000000	159000000	193000000	199000000	198000000	219000000	209000000	229000000	238000000	270000000
Trinidad and Tobago	294000000	341000000	353000000	377000000	426000000	471000000	454000000	417000000	420000000	483000000	544000000	666000000	766000000	797000000	1846000000	1469000000	2010000000	1819000000	1967000000	2105000000	3178000000	3125000000	3697000000	2582000000	1919000000	1534000000	1350000000	1219000000	1127000000	1221000000	1109000000	1667000000	1104000000	1463000000	1134000000	1714000000	2146000000	2988000000	2999000000	2741000000	3308000000	3569000000	3643000000	3892000000	4858000000	5694000000	6484000000	7663000000	9591000000	6955000000	6480000000	9511000000	9065000000	12629000000	11249000000	9474000000	8043000000	6425000000	7520000000
Tunisia	191000000	211000000	216000000	223000000	248000000	246000000	250000000	261000000	218000000	266000000	306000000	345000000	466000000	682000000	1128000000	1424000000	1529000000	1825000000	2138000000	2849000000	3540000000	3791000000	3420000000	3107000000	3174000000	2757000000	2890000000	3039000000	3689000000	4374000000	5513000000	5189000000	6431000000	6214000000	6580000000	7902000000	7700000000	7914000000	8350000000	8474000000	8567000000	9529000000	9526000000	10910000000	12818000000	13177000000	15007000000	19099000000	24638000000	19096000000	22215000000	23952000000	24471000000	24266000000	24793000000	20221000000	19462000000	20654000000	22706000000
Turkey	468000000	507000000	619000000	688000000	537000000	572000000	718000000	685000000	764000000	801000000	948000000	1171000000	1563000000	2086000000	3778000000	4739000000	5129000000	5796000000	4599000000	5070000000	7910000000	8933000000	8843000000	9235000000	10757000000	11344000000	11105000000	14158000000	14335000000	15792000000	22303000000	21047000000	22871000000	29428000000	23270000000	35710000000	43628000000	48560000000	45921000000	40226000000	54503000000	41399000000	51554000000	69340000000	97540000000	1.16774E+11	1.39576E+11	1.70063E+11	2.01964E+11	1.40928E+11	1.85544E+11	2.40842E+11	2.36545E+11	2.51661E+11	2.42177E+11	2.07234E+11	1.98618E+11	2.338E+11	2.23046E+11
Tuvalu																					4000000	3000000	3000000	3000000	4000000	3000000	3000000	4000000	6000000	5000000	5000000	4000000	5000000	7000000	8000000	6000000	6000000	8000000	10000000	8000000	5000000	4000000	11000000	8000000	11000000	13000000	13000000	16000000	26000000	14000000	22000000	27000000	21000000	21000000	22000000	37000000	28000000	40000000	35000000
Tanzania	111000000	112000000	113000000	113000000	177000000	197000000	237000000	229000000	257000000	239000000	318000000	382000000	404000000	497000000	753000000	778000000	638000000	744000000	1145000000	1105000000	1252000000	1213000000	1166000000	832000000	665000000	1324000000	937000000	929000000	823000000	990000000	1027000000	1533000000	1510000000	1497000000	1504000000	1675000000	1388000000	1337000000	1453000000	1556000000	1524000000	1712000000	1660000000	2125000000	2726000000	3287000000	4246000000	5337000000	7703000000	6411000000	7874000000	10799000000	11346000000	12091000000	11993000000	10789000000	9300000000	9300000000	8803000000
Uganda	91000000	95000000	95000000	114000000	130000000	161000000	166000000	159000000	165000000	175000000	172000000	250000000	162000000	163000000	213000000	207000000	172000000	241000000	254000000	197000000	293000000	345000000	377000000	377000000	344000000	327000000	307000000	848000000	887000000	271000000	288000000	196000000	505000000	535000000	875000000	1056000000	1191000000	1316000000	1416000000	1342000000	1536000000	1594000000	1053000000	1375000000	1726000000	2054000000	2557000000	3493000000	4526000000	4247000000	4664000000	5631000000	6044000000	5818000000	6074000000	5528000000	4829000000	5596000000	6574000000
Ukraine																																	7099000000	9533000000	10748000000	15484000000	17603000000	17128000000	14676000000	11846000000	13956000000	15775000000	16977000000	23020000000	28997000000	36136000000	45039000000	60618000000	85535000000	45487000000	60911000000	82594000000	84639000000	76787000000	54330000000	37517000000	39252000000	49609000000	57046000000
Uruguay	218000000	211000000	230000000	177000000	198000000	151000000	164000000	171000000	157000000	197000000	231000000	229000000	212000000	285000000	487000000	556000000	587000000	730000000	757000000	1206000000	1680000000	1641000000	1110000000	788000000	777000000	708000000	870000000	1142000000	1157000000	1202000000	1343000000	1637000000	2045000000	2325000000	2786000000	2867000000	3323000000	3727000000	3811000000	3357000000	3466000000	3061000000	1964000000	2190000000	3114000000	3879000000	4806000000	5628000000	9069000000	6907000000	8622000000	10726000000	11652000000	11642000000	11485000000	9489000000	8137000000	8458000000	8893000000
United States	16371000000	15938000000	17781000000	18621000000	20306000000	23188000000	27745000000	28753000000	35350000000	38312000000	42428000000	48342000000	58862000000	73572000000	1.10478E+11	1.05881E+11	1.32497E+11	1.60411E+11	1.86046E+11	2.22225E+11	2.56985E+11	2.73352E+11	2.54884E+11	2.69878E+11	3.46363E+11	3.52463E+11	3.82294E+11	4.24443E+11	4.59543E+11	4.92922E+11	5.16987E+11	5.08363E+11	5.53923E+11	6.03438E+11	6.89215E+11	7.70852E+11	8.22025E+11	8.9902E+11	9.44353E+11	1.05944E+12	1.2593E+12	1.17918E+12	1.20023E+12	1.30305E+12	1.52568E+12	1.73271E+12	1.91808E+12	2.0204E+12	2.16949E+12	1.6053E+12	1.96918E+12	2.26602E+12	2.33652E+12	2.32906E+12	2.41255E+12	2.3153E+12	2.25015E+12	2.40848E+12	2.61433E+12
Uzbekistan																																	2862000000	2829000000	2605000000	2750000000	4710000000	4185000000	3290000000	3110000000	2697000000	2814000000	2425000000	2662000000	3392000000	3666000000	4380000000	6340000000	9277000000	9023000000	8689000000	10472000000	12034000000	13138000000	13925000000	11461000000	11324000000	12037000000	17306000000
St. Vincent and the Grenadines	8000000	7000000	7000000	7000000	9000000	9000000	9000000	9000000	10000000	12000000	15000000	18000000	18000000	19000000	25000000	25000000	24000000	30000000	36000000	47000000	57000000	58000000	65000000	70000000	77000000	79000000	87000000	99000000	122000000	127000000	136000000	140000000	132000000	134000000	130000000	136000000	132000000	188000000	193000000	201000000	163000000	186000000	174000000	201000000	226000000	240000000	271000000	327000000	373000000	333000000	338000000	332000000	356000000	370000000	361000000	334000000	335000000	330000000	340000000
Venezuela, RB	1188000000	1197000000	1304000000	1238000000	1249000000	1421000000	1307000000	1445000000	1665000000	1720000000	1869000000	2103000000	2463000000	2812000000	4148000000	6000000000	7663000000	10938000000	11767000000	10670000000	11827000000	13106000000	12944000000	6419000000	7774000000	8106000000	8504000000	9659000000	12726000000	7803000000	7335000000	11147000000	14065000000	12510000000	9187000000	12649000000	9880000000	14606000000	15817000000	14064000000	16213000000	18323000000	12963000000	9256000000	16679000000	24027000000	33616000000	46097000000	50450000000	41540000000	39000000000	48000000000	51331000000	48773000000	43169000000	33330000000	15540000000	10510000000	10910000000
British Virgin Islands
Virgin Islands (U.S.)
Vietnam	240000000	255000000	154000000	167000000	174000000	208000000	286000000	365000000	316000000	453000000	373000000	594000000	692000000	616000000	321000000	1102000000	1171000000	1372000000	1485000000	1599000000	1314000000	1382000000	1472000000	1526000000	1745000000	1857000000	2155000000	2455000000	2756000000	2565000000	2752000000	2338000000	2541000000	3532000000	5826000000	8155000000	11144000000	11592000000	11500000000	11742000000	15638000000	16218000000	19746000000	25256000000	31969000000	36761000000	45015000000	62682000000	80714000000	69949000000	84839000000	1.0675E+11	1.1378E+11	1.32033E+11	1.47849E+11	1.6561E+11	1.74804E+11	2.11518E+11	2.44195E+11
Vanuatu	7000000	7000000	6000000	6000000	7000000	7000000	8000000	10000000	10000000	11000000	13000000	18000000	29000000	36000000	50000000	40000000	34000000	40000000	51000000	62000000	73000000	58000000	60000000	64000000	69000000	70000000	58000000	70000000	70000000	71000000	96000000	83000000	82000000	78000000	89000000	95000000	98000000	94000000	93000000	98000000	87000000	90000000	90000000	105000000	128000000	149000000	217000000	229000000	314000000	294000000	285000000	304000000	296000000	313000000	313000000	367000000	422000000	370000000	350000000
Samoa	7000000	7000000	8000000	8000000	10000000	9000000	8000000	8000000	8000000	10000000	14000000	13000000	19000000	24000000	26000000	37000000	30000000	41000000	52000000	73000000	62000000	56000000	50000000	48000000	50000000	51000000	47000000	62000000	76000000	75000000	81000000	94000000	110000000	105000000	81000000	95000000	100000000	97000000	97000000	115000000	106000000	136000000	132000000	150000000	210000000	239000000	275000000	266000000	288000000	231000000	310000000	346000000	346000000	367000000	388000000	371000000	350000000	356000000	363000000
Kosovo
Yemen, Rep.	16000000	16000000	16000000	21000000	21000000	19000000	27000000	35000000	20000000	36000000	33000000	34000000	80000000	123000000	190000000	294000000	413000000	1040000000	1284000000	1492000000	1853000000	1758000000	1521000000	1618000000	1556000000	1313000000	1159000000	883000000	1384000000	1356000000	1571000000	2025000000	2587000000	2821000000	2087000000	1582000000	2038000000	2014000000	2167000000	2008000000	2324000000	2466000000	2921000000	3675000000	3986000000	5378000000	6074000000	8511000000	10546000000	9185000000	9255000000	11260000000	13273000000	13273000000	12042000000	6573000000	7500000000	7500000000	8400000000
South Africa	1629000000	1460000000	1476000000	1771000000	2281000000	2563000000	2395000000	2780000000	2789000000	3189000000	3843000000	4364000000	3948000000	5163000000	7856000000	8293000000	7285000000	6270000000	7615000000	8989000000	19598000000	22925000000	18407000000	15813000000	15955000000	11319000000	12992000000	15277000000	18723000000	18498000000	18399000000	18829000000	19738000000	19991000000	23363000000	30546000000	30182000000	32998000000	29242000000	26696000000	29695000000	28248000000	29267000000	39748000000	53466000000	62304000000	78715000000	88450000000	1.0164E+11	74054000000	96835000000	1.2443E+11	1.27154E+11	1.2633E+11	1.2195E+11	1.04651E+11	91594000000	1.01329E+11	1.1394E+11
Zambia	210000000	228000000	175000000	164000000	219000000	299000000	345000000	440000000	457000000	437000000	477000000	556000000	565000000	533000000	787000000	929000000	674000000	671000000	618000000	749000000	1339000000	1261000000	1201000000	851000000	730000000	654000000	648000000	816000000	835000000	906000000	1220000000	818000000	795000000	809000000	594000000	700000000	835000000	819000000	1100000000	822000000	888000000	1082000000	1102000000	1574000000	2152000000	2558000000	3074000000	4007000000	5060000000	3832000000	5321000000	7178000000	8805000000	10586000000	9707000000	7935000000	7288000000	7983000000	9462000000
Zimbabwe	252000000	257000000	244000000	230000000	349000000	386000000	273000000	301000000	333000000	321000000	378000000	456000000	478000000	606000000	865000000	932000000	703000000	710000000	685000000	930000000	1448000000	1696000000	1639000000	1205000000	1098000000	1031000000	1132000000	1205000000	1301000000	1623000000	1847000000	2055000000	2203000000	1819000000	2241000000	2660000000	2803000000	3092000000	2701000000	2126000000	1863000000	1715000000	1751000000	1710000000	2204000000	2350000000	2300000000	2550000000	2950000000	2900000000	3800000000	4400000000	4400000000	4300000000	4200000000	4000000000	3700000000	3900000000	4100000000
